 0.190827851280010E+01  0.655628377584718E-02  0.152525429677696E+01  0.100000000000000E+01  0.100000000000000E+00 -0.408382428324510E+01  0.000000000000000E+00
 0.193615423773241E+01  0.584851438203159E-02  0.170983592529464E+01  0.100000000000000E+01  0.100000000000000E+00 -0.411227574152614E+01  0.000000000000000E+00
 0.195905988250499E+01  0.532134482701472E-02  0.187922420460957E+01  0.100000000000000E+01  0.100000000000000E+00 -0.413560750985491E+01  0.000000000000000E+00
 0.197693664865622E+01  0.494131858214131E-02  0.202375131936272E+01  0.100000000000000E+01  0.100000000000000E+00 -0.415378991652922E+01  0.000000000000000E+00
 0.198973864678379E+01  0.468502912645623E-02  0.213445844840756E+01  0.100000000000000E+01  0.100000000000000E+00 -0.416679726310981E+01  0.000000000000000E+00
 0.199743301434211E+01  0.453706897762843E-02  0.220406611610015E+01  0.100000000000000E+01  0.100000000000000E+00 -0.417460988479973E+01  0.000000000000000E+00
 0.200000000000000E+01  0.448869357364815E-02  0.222781970654160E+01  0.100000000000000E+01  0.100000000000000E+00 -0.417721548511443E+01  0.000000000000000E+00
 0.000000000000000E+00  0.100000000000000E+01  0.100000000000000E-01  0.100000000000000E+01  0.100000000000000E+00  0.000000000000000E+00  0.000000000000000E+00
 0.101298337677425E+00  0.982240444211822E+00  0.101808066028316E-01  0.100000000000000E+01  0.100000000000000E+00 -0.353038350692294E+00  0.000000000000000E+00
 0.202336643974864E+00  0.931420197747370E+00  0.107362928398857E-01  0.100000000000000E+01  0.100000000000000E+00 -0.696411184483939E+00  0.000000000000000E+00
 0.302855555009154E+00  0.854223653197646E+00  0.117065360606284E-01  0.100000000000000E+01  0.100000000000000E+00 -0.102176621347162E+01  0.000000000000000E+00
 0.402597040177320E+00  0.759804461150266E+00  0.131612809759777E-01  0.100000000000000E+01  0.100000000000000E+00 -0.132301399379628E+01  0.000000000000000E+00
 0.501305064517441E+00  0.657702963236035E+00  0.152044320293129E-01  0.100000000000000E+01  0.100000000000000E+00 -0.159671191211339E+01  0.000000000000000E+00
 0.598726245946716E+00  0.556159735833968E+00  0.179804458246243E-01  0.100000000000000E+01  0.100000000000000E+00 -0.184190140438750E+01  0.000000000000000E+00
 0.694610505689640E+00  0.461198393342014E+00  0.216826427506312E-01  0.100000000000000E+01  0.100000000000000E+00 -0.205957810771290E+01  0.000000000000000E+00
 0.788711710226637E+00  0.376458785859729E+00  0.265633327620784E-01  0.100000000000000E+01  0.100000000000000E+00 -0.225202119865363E+01  0.000000000000000E+00
 0.880788303115269E+00  0.303532377936610E+00  0.329454144825644E-01  0.100000000000000E+01  0.100000000000000E+00 -0.242216268962144E+01  0.000000000000000E+00
 0.970603925062162E+00  0.242514046139510E+00  0.412347249950518E-01  0.100000000000000E+01  0.100000000000000E+00 -0.257309561917483E+01  0.000000000000000E+00
 0.105792802065392E+01  0.192560016622283E+00  0.519318609097107E-01  0.100000000000000E+01  0.100000000000000E+00 -0.270774716605110E+01  0.000000000000000E+00
 0.114253643018958E+01  0.152342766484956E+00  0.656414494152402E-01  0.100000000000000E+01  0.100000000000000E+00 -0.282869769966742E+01  0.000000000000000E+00
 0.122421196509532E+01  0.120371780290493E+00  0.830759499931545E-01  0.100000000000000E+01  0.100000000000000E+00 -0.293810847513238E+01  0.000000000000000E+00
 0.130274496544444E+01  0.951926683578907E-01  0.105050107035592E+00  0.100000000000000E+01  0.100000000000000E+00 -0.303771976400161E+01  0.000000000000000E+00
 0.137793383815137E+01  0.754937278544614E-01  0.132461335321502E+00  0.100000000000000E+01  0.100000000000000E+00 -0.312888842284832E+01  0.000000000000000E+00
 0.144958557445824E+01  0.601500517924809E-01  0.166250895917766E+00  0.100000000000000E+01  0.100000000000000E+00 -0.321264310063384E+01  0.000000000000000E+00
 0.151751624538558E+01  0.482297046403465E-01  0.207341099734509E+00  0.100000000000000E+01  0.100000000000000E+00 -0.328974342686509E+01  0.000000000000000E+00
 0.158155147387540E+01  0.389794560663759E-01  0.256545396194641E+00  0.100000000000000E+01  0.100000000000000E+00 -0.336073560370524E+01  0.000000000000000E+00
 0.164152688241455E+01  0.318014128026128E-01  0.314451438433528E+00  0.100000000000000E+01  0.100000000000000E+00 -0.342600088453611E+01  0.000000000000000E+00
 0.169728851498950E+01  0.262272926141655E-01  0.381282206559092E+00  0.100000000000000E+01  0.100000000000000E+00 -0.348579588502962E+01  0.000000000000000E+00
 0.174869323228916E+01  0.218939717304296E-01  0.456746730247276E+00  0.100000000000000E+01  0.100000000000000E+00 -0.354028502077902E+01  0.000000000000000E+00
 0.179560907914148E+01  0.185219828808429E-01  0.539898998089611E+00  0.100000000000000E+01  0.100000000000000E+00 -0.358956599919629E+01  0.000000000000000E+00
 0.183791562324046E+01  0.158974993519662E-01  0.629029747295646E+00  0.100000000000000E+01  0.100000000000000E+00 -0.363368950440347E+01  0.000000000000000E+00
 0.187550426429416E+01  0.138577283670157E-01  0.721618993759618E+00  0.100000000000000E+01  0.100000000000000E+00 -0.367267419633686E+01  0.000000000000000E+00
 0.190827851280010E+01  0.122793499907595E-01  0.814375354357131E+00  0.100000000000000E+01  0.100000000000000E+00 -0.370651801966097E+01  0.000000000000000E+00
 0.193615423773241E+01  0.110695385169208E-01  0.903380026612135E+00  0.100000000000000E+01  0.100000000000000E+00 -0.373520665413840E+01  0.000000000000000E+00
 0.195905988250499E+01  0.101591050259890E-01  0.984338676922627E+00  0.100000000000000E+01  0.100000000000000E+00 -0.375871977304506E+01  0.000000000000000E+00
 0.197693664865622E+01  0.949735024086820E-02  0.105292526298218E+01  0.100000000000000E+01  0.100000000000000E+00 -0.377703562749765E+01  0.000000000000000E+00
 0.198973864678379E+01  0.904828624352798E-02  0.110518165880890E+01  0.100000000000000E+01  0.100000000000000E+00 -0.379013434826507E+01  0.000000000000000E+00
 0.199743301434211E+01  0.878795841826580E-02  0.113792072334059E+01  0.100000000000000E+01  0.100000000000000E+00 -0.379800025278424E+01  0.000000000000000E+00
 0.200000000000000E+01  0.870266798705318E-02  0.114907290670825E+01  0.100000000000000E+01  0.100000000000000E+00 -0.380062336076269E+01  0.000000000000000E+00
 0.000000000000000E+00  0.100000000000000E+01  0.100000000000000E-01  0.100000000000000E+01  0.100000000000000E+00  0.000000000000000E+00  0.000000000000000E+00
 0.101298337677425E+00  0.984751647007230E+00  0.101548446558999E-01  0.100000000000000E+01  0.100000000000000E+00 -0.302861389434046E+00  0.000000000000000E+00
 0.202336643974864E+00  0.940825740913003E+00  0.106289608852493E-01  0.100000000000000E+01  0.100000000000000E+00 -0.598908773890715E+00  0.000000000000000E+00
 0.302855555009154E+00  0.873237899920897E+00  0.114516330554433E-01  0.100000000000000E+01  0.100000000000000E+00 -0.882124086423100E+00  0.000000000000000E+00
 0.402597040177320E+00  0.789050217615668E+00  0.126734645992720E-01  0.100000000000000E+01  0.100000000000000E+00 -0.114788926100220E+01  0.000000000000000E+00
 0.501305064517441E+00  0.695938732634230E+00  0.143690809708903E-01  0.100000000000000E+01  0.100000000000000E+00 -0.139328115258783E+01  0.000000000000000E+00
 0.598726245946716E+00  0.600928708000004E+00  0.166409090909998E-01  0.100000000000000E+01  0.100000000000000E+00 -0.161704765407775E+01  0.000000000000000E+00
 0.694610505689640E+00  0.509580747384122E+00  0.196239752999577E-01  0.100000000000000E+01  0.100000000000000E+00 -0.181934354124118E+01  0.000000000000000E+00
 0.788711710226637E+00  0.425684662113232E+00  0.234915675616708E-01  0.100000000000000E+01  0.100000000000000E+00 -0.200134310520346E+01  0.000000000000000E+00
 0.880788303115269E+00  0.351352478749390E+00  0.284614471359193E-01  0.100000000000000E+01  0.100000000000000E+00 -0.216483735598807E+01  0.000000000000000E+00
 0.970603925062162E+00  0.287339353757066E+00  0.348020550239513E-01  0.100000000000000E+01  0.100000000000000E+00 -0.231188781602440E+01  0.000000000000000E+00
 0.105792802065392E+01  0.233438528165514E+00  0.428378300642375E-01  0.100000000000000E+01  0.100000000000000E+00 -0.244456926384844E+01  0.000000000000000E+00
 0.114253643018958E+01  0.188849055697882E+00  0.529523431454054E-01  0.100000000000000E+01  0.100000000000000E+00 -0.256480374247868E+01  0.000000000000000E+00
 0.122421196509532E+01  0.152468113408401E+00  0.655874843365706E-01  0.100000000000000E+01  0.100000000000000E+00 -0.267427132893601E+01  0.000000000000000E+00
 0.130274496544444E+01  0.123097403685292E+00  0.812364818478689E-01  0.100000000000000E+01  0.100000000000000E+00 -0.277437723813684E+01  0.000000000000000E+00
 0.137793383815137E+01  0.995736302026636E-01  0.100428195493595E+00  0.100000000000000E+01  0.100000000000000E+00 -0.286625562225070E+01  0.000000000000000E+00
 0.144958557445824E+01  0.808406948291238E-01  0.123700074834060E+00  0.100000000000000E+01  0.100000000000000E+00 -0.295079426653570E+01  0.000000000000000E+00
 0.151751624538558E+01  0.659815126702930E-01  0.151557604475811E+00  0.100000000000000E+01  0.100000000000000E+00 -0.302866890297028E+01  0.000000000000000E+00
 0.158155147387540E+01  0.542242942153414E-01  0.184419182300223E+00  0.100000000000000E+01  0.100000000000000E+00 -0.310037986375110E+01  0.000000000000000E+00
 0.164152688241455E+01  0.449342596541851E-01  0.222547340869977E+00  0.100000000000000E+01  0.100000000000000E+00 -0.316628685833322E+01  0.000000000000000E+00
 0.169728851498950E+01  0.375982201032675E-01  0.265970037212771E+00  0.100000000000000E+01  0.100000000000000E+00 -0.322663977759500E+01  0.000000000000000E+00
 0.174869323228916E+01  0.318066989394538E-01  0.314399177954168E+00  0.100000000000000E+01  0.100000000000000E+00 -0.328160477663870E+01  0.000000000000000E+00
 0.179560907914148E+01  0.272362980869323E-01  0.367157091910295E+00  0.100000000000000E+01  0.100000000000000E+00 -0.333128567092479E+01  0.000000000000000E+00
 0.183791562324046E+01  0.236337065371739E-01  0.423124488927322E+00  0.100000000000000E+01  0.100000000000000E+00 -0.337574108300521E+01  0.000000000000000E+00
 0.187550426429416E+01  0.208019335937915E-01  0.480724542019719E+00  0.100000000000000E+01  0.100000000000000E+00 -0.341499794089772E+01  0.000000000000000E+00
 0.190827851280010E+01  0.185888761454496E-01  0.537956136872100E+00  0.100000000000000E+01  0.100000000000000E+00 -0.344906195408997E+01  0.000000000000000E+00
 0.193615423773241E+01  0.168780797382575E-01  0.592484462396100E+00  0.100000000000000E+01  0.100000000000000E+00 -0.347792564509097E+01  0.000000000000000E+00
 0.195905988250499E+01  0.155814426898103E-01  0.641789094827504E+00  0.100000000000000E+01  0.100000000000000E+00 -0.350157443405515E+01  0.000000000000000E+00
 0.197693664865622E+01  0.146335837088845E-01  0.683359606159131E+00  0.100000000000000E+01  0.100000000000000E+00 -0.351999118474780E+01  0.000000000000000E+00
 0.198973864678379E+01  0.139876096453872E-01  0.714918435209390E+00  0.100000000000000E+01  0.100000000000000E+00 -0.353315953426155E+01  0.000000000000000E+00
 0.199743301434211E+01  0.136120586049751E-01  0.734642737752033E+00  0.100000000000000E+01  0.100000000000000E+00 -0.354106625178131E+01  0.000000000000000E+00
 0.200000000000000E+01  0.134888418170210E-01  0.741353493179927E+00  0.100000000000000E+01  0.100000000000000E+00 -0.354370280462178E+01  0.000000000000000E+00
 0.000000000000000E+00  0.100000000000000E+01  0.100000000000000E-01  0.100000000000000E+01  0.100000000000000E+00  0.000000000000000E+00  0.000000000000000E+00
 0.101298337677425E+00  0.986430537191617E+00  0.101375612604920E-01  0.100000000000000E+01  0.100000000000000E+00 -0.269362732147607E+00  0.000000000000000E+00
 0.202336643974864E+00  0.947166415136945E+00  0.105578067805056E-01  0.100000000000000E+01  0.100000000000000E+00 -0.533547462265434E+00  0.000000000000000E+00
 0.302855555009154E+00  0.886227137038913E+00  0.112837889769572E-01  0.100000000000000E+01  0.100000000000000E+00 -0.787912986508377E+00  0.000000000000000E+00
 0.402597040177320E+00  0.809379056571653E+00  0.123551504314403E-01  0.100000000000000E+01  0.100000000000000E+00 -0.102877548037158E+01  0.000000000000000E+00
 0.501305064517441E+00  0.723068671788759E+00  0.138299450524686E-01  0.100000000000000E+01  0.100000000000000E+00 -0.125363734252933E+01  0.000000000000000E+00
 0.598726245946716E+00  0.633426599685547E+00  0.157871488266586E-01  0.100000000000000E+01  0.100000000000000E+00 -0.146120964811152E+01  0.000000000000000E+00
 0.694610505689640E+00  0.545560155994343E+00  0.183297843329007E-01  0.100000000000000E+01  0.100000000000000E+00 -0.165126735751574E+01  0.000000000000000E+00
 0.788711710226637E+00  0.463209420244124E+00  0.215885074071458E-01  0.100000000000000E+01  0.100000000000000E+00 -0.182440509858708E+01  0.000000000000000E+00
 0.880788303115269E+00  0.388721072619051E+00  0.257253869275054E-01  0.100000000000000E+01  0.100000000000000E+00 -0.198176256995039E+01  0.000000000000000E+00
 0.970603925062162E+00  0.323232928720861E+00  0.309374420470504E-01  0.100000000000000E+01  0.100000000000000E+00 -0.212477160791693E+01  0.000000000000000E+00
 0.105792802065392E+01  0.266956524661949E+00  0.374592829774929E-01  0.100000000000000E+01  0.100000000000000E+00 -0.225495391899027E+01  0.000000000000000E+00
 0.114253643018958E+01  0.219471804489800E+00  0.455639394009937E-01  0.100000000000000E+01  0.100000000000000E+00 -0.237377835271849E+01  0.000000000000000E+00
 0.122421196509532E+01  0.179983401592259E+00  0.555606789933572E-01  0.100000000000000E+01  0.100000000000000E+00 -0.248257325225246E+01  0.000000000000000E+00
 0.130274496544444E+01  0.147517941100806E+00  0.677883647600972E-01  0.100000000000000E+01  0.100000000000000E+00 -0.258248287797460E+01  0.000000000000000E+00
 0.137793383815137E+01  0.121061345765703E+00  0.826027493478684E-01  0.100000000000000E+01  0.100000000000000E+00 -0.267445531991813E+01  0.000000000000000E+00
 0.144958557445824E+01  0.996451036406524E-01  0.100356160359497E+00  0.100000000000000E+01  0.100000000000000E+00 -0.275925057326465E+01  0.000000000000000E+00
 0.151751624538558E+01  0.823937602233949E-01  0.121368413978036E+00  0.100000000000000E+01  0.100000000000000E+00 -0.283745988635582E+01  0.000000000000000E+00
 0.158155147387540E+01  0.685454423109977E-01  0.145888620203645E+00  0.100000000000000E+01  0.100000000000000E+00 -0.290953007376596E+01  0.000000000000000E+00
 0.164152688241455E+01  0.574551232909609E-01  0.174048882453155E+00  0.100000000000000E+01  0.100000000000000E+00 -0.297578871167063E+01  0.000000000000000E+00
 0.169728851498950E+01  0.485878612002445E-01  0.205812722621956E+00  0.100000000000000E+01  0.100000000000000E+00 -0.303646783181219E+01  0.000000000000000E+00
 0.174869323228916E+01  0.415070015145927E-01  0.240923208979195E+00  0.100000000000000E+01  0.100000000000000E+00 -0.309172491841999E+01  0.000000000000000E+00
 0.179560907914148E+01  0.358605610649686E-01  0.278857879046649E+00  0.100000000000000E+01  0.100000000000000E+00 -0.314166078049037E+01  0.000000000000000E+00
 0.183791562324046E+01  0.313677155043644E-01  0.318799116837458E+00  0.100000000000000E+01  0.100000000000000E+00 -0.318633432786727E+01  0.000000000000000E+00
 0.187550426429416E+01  0.278064294085067E-01  0.359629057477648E+00  0.100000000000000E+01  0.100000000000000E+00 -0.322577452063541E+01  0.000000000000000E+00
 0.190827851280010E+01  0.250027000884181E-01  0.399956803250713E+00  0.100000000000000E+01  0.100000000000000E+00 -0.325998986386821E+01  0.000000000000000E+00
 0.193615423773241E+01  0.228215440420001E-01  0.438182446446055E+00  0.100000000000000E+01  0.100000000000000E+00 -0.328897583906576E+01  0.000000000000000E+00
 0.195905988250499E+01  0.211596660694519E-01  0.472597250220170E+00  0.100000000000000E+01  0.100000000000000E+00 -0.331272063714531E+01  0.000000000000000E+00
 0.197693664865622E+01  0.199396613057839E-01  0.501513032074386E+00  0.100000000000000E+01  0.100000000000000E+00 -0.333120950949775E+01  0.000000000000000E+00
 0.198973864678379E+01  0.191055718098166E-01  0.523407522137700E+00  0.100000000000000E+01  0.100000000000000E+00 -0.334442799762920E+01  0.000000000000000E+00
 0.199743301434211E+01  0.186196265603910E-01  0.537067699374417E+00  0.100000000000000E+01  0.100000000000000E+00 -0.335236424599113E+01  0.000000000000000E+00
 0.200000000000000E+01  0.184600206593728E-01  0.541711203065347E+00  0.100000000000000E+01  0.100000000000000E+00 -0.335501055030623E+01  0.000000000000000E+00
 0.000000000000000E+00  0.100000000000000E+01  0.100000000000000E-01  0.100000000000000E+01  0.100000000000000E+00  0.000000000000000E+00  0.000000000000000E+00
 0.101298337677425E+00  0.987632080669206E+00  0.101252280031488E-01  0.100000000000000E+01  0.100000000000000E+00 -0.245411877305662E+00  0.000000000000000E+00
 0.202336643974864E+00  0.951730328867397E+00  0.105071780279404E-01  0.100000000000000E+01  0.100000000000000E+00 -0.486683111195926E+00  0.000000000000000E+00
 0.302855555009154E+00  0.895662645885836E+00  0.111649180033736E-01  0.100000000000000E+01  0.100000000000000E+00 -0.720062235107052E+00  0.000000000000000E+00
 0.402597040177320E+00  0.824326003812607E+00  0.121311228248882E-01  0.100000000000000E+01  0.100000000000000E+00 -0.942498852325178E+00  0.000000000000000E+00
 0.501305064517441E+00  0.743306657851242E+00  0.134533975908518E-01  0.100000000000000E+01  0.100000000000000E+00 -0.115182582419128E+01  0.000000000000000E+00
 0.598726245946716E+00  0.658064450162427E+00  0.151960799546788E-01  0.100000000000000E+01  0.100000000000000E+00 -0.134679750578111E+01  0.000000000000000E+00
 0.694610505689640E+00  0.573314150975469E+00  0.174424440474484E-01  0.100000000000000E+01  0.100000000000000E+00 -0.152700534962751E+01  0.000000000000000E+00
 0.788711710226637E+00  0.492679598860273E+00  0.202971668060403E-01  0.100000000000000E+01  0.100000000000000E+00 -0.169271358906819E+01  0.000000000000000E+00
 0.880788303115269E+00  0.418605741726381E+00  0.238888266528758E-01  0.100000000000000E+01  0.100000000000000E+00 -0.184466201710268E+01  0.000000000000000E+00
 0.970603925062162E+00  0.352459175335258E+00  0.283720802288322E-01  0.100000000000000E+01  0.100000000000000E+00 -0.198387439070027E+01  0.000000000000000E+00
 0.105792802065392E+01  0.294733070326060E+00  0.339290056217211E-01  0.100000000000000E+01  0.100000000000000E+00 -0.211149679794391E+01  0.000000000000000E+00
 0.114253643018958E+01  0.245284897939418E+00  0.407689184454798E-01  0.100000000000000E+01  0.100000000000000E+00 -0.222867643537823E+01  0.000000000000000E+00
 0.122421196509532E+01  0.203559107154499E+00  0.491257804172334E-01  0.100000000000000E+01  0.100000000000000E+00 -0.233648092972748E+01  0.000000000000000E+00
 0.130274496544444E+01  0.168770204197969E+00  0.592521650816392E-01  0.100000000000000E+01  0.100000000000000E+00 -0.243585236197758E+01  0.000000000000000E+00
 0.137793383815137E+01  0.140039004023619E+00  0.714086769591237E-01  0.100000000000000E+01  0.100000000000000E+00 -0.252758778424950E+01  0.000000000000000E+00
 0.144958557445824E+01  0.116485207108586E+00  0.858478106209499E-01  0.100000000000000E+01  0.100000000000000E+00 -0.261233802617207E+01  0.000000000000000E+00
