-0.451991253705810E+00  0.000000000000000E+00
-0.606885944451755E+00 -0.154475647040174E-09
 0.180187077327337E-01 -0.416745779809810E-10
 0.168303429221636E+00  0.954582186220357E-10
 0.244934226457317E-02  0.289284282319797E-11
-0.391626840902863E-01 -0.268355109218111E-10
-0.103405927297044E-03  0.102400919037774E-11
 0.783211489477809E-02  0.576826349626127E-11
-0.122795401111939E-03 -0.240766060054928E-12
-0.143285984025043E-02 -0.131845126002570E-11
 0.453109262778585E-04  0.206646400215084E-12
 0.249559027038468E-03  0.142722301104375E-12
-0.111155250851612E-04  0.517852148149726E-13
-0.422765537049620E-04 -0.110307657845290E-12
 0.232845965124893E-05  0.667286087293919E-13
 0.704489964368371E-05 -0.484946903355966E-13
-0.450186115748665E-06  0.481580314366187E-13
-0.116181513088809E-05 -0.426928977064204E-13
 0.830890507709948E-07  0.351645716124301E-13
 0.190274980920802E-06 -0.301323737211184E-13
-0.148916767938744E-07  0.261508773327686E-13
-0.310099942267463E-07 -0.223328755127287E-13
 0.261619616942488E-08  0.201445756554367E-13
 0.503618704383738E-08 -0.198732092371116E-13
-0.453555615916208E-09  0.194988938275591E-13
-0.815373277983323E-09 -0.179396544101125E-13
 0.775253682864380E-10  0.167996581306909E-13
 0.131985462394958E-09 -0.168146541091170E-13
-0.131246415645270E-10  0.139758539538736E-13
-0.219044821343772E-10 -0.355178039332032E-14
 0.191198142387994E-11 -0.104794024732153E-13
 0.334709560415036E-11  0.836512680362119E-14
-0.326867122445950E+00 -0.636681670325919E-10
-0.510334412962115E+00 -0.153605685942735E-09
-0.155188236095450E+00 -0.758905345388681E-10
 0.606698389739299E-01  0.304224043528773E-10
 0.441057006322255E-01  0.253606421467745E-10
-0.730718382641685E-02 -0.511785245249725E-11
-0.896806651034437E-02 -0.598436927131762E-11
 0.999081323750334E-03  0.920131434426790E-12
 0.165810171857387E-02  0.128592620137840E-11
-0.151326319846477E-03 -0.200851114640838E-12
-0.292401702222340E-03 -0.234983960702371E-12
 0.245497133133307E-04  0.233995086844612E-13
 0.501250262357138E-04  0.591550770352325E-13
-0.413099033732639E-05 -0.176779341916912E-13
-0.843614433120412E-05  0.126981052023741E-14
 0.705619301477872E-06 -0.841551768381522E-14
 0.140223946076915E-05  0.995533651262852E-14
-0.120943621930965E-06 -0.673265681313353E-14
-0.231058462514782E-06  0.498967822675879E-14
 0.206921409572763E-07 -0.461684740663988E-14
 0.378364713909046E-07  0.399213171489977E-14
-0.352654967771329E-08 -0.302761190703239E-14
-0.616748723120987E-08  0.265464551631919E-14
 0.598463516238287E-09 -0.304952832700208E-14
 0.100178148019830E-08  0.325940497118189E-14
-0.101070210469130E-09 -0.275331529415031E-14
-0.162316429828252E-09  0.231953294008475E-14
 0.170454727264381E-10 -0.278947878894864E-14
 0.261380322767735E-10  0.304666138847329E-14
-0.301109376148190E-11 -0.712623284265452E-15
-0.349075575303143E-11 -0.343856499062892E-14
 0.497009009468863E-12  0.269467747754138E-14
 0.243359459085101E-11  0.182727362795950E-02
-0.998799136639011E-11  0.233151093014919E-02
 0.138665724794754E-11 -0.132234526825998E-03
-0.353265901074556E-12 -0.224626427418775E-03
 0.972074391781806E-13 -0.820477398755801E-05
-0.325699138668520E-13  0.202374468535335E-04
 0.742825654255527E-14 -0.238270704036765E-05
-0.868531849440721E-15 -0.208093484791935E-05
 0.237025969986001E-15  0.334338323491890E-06
-0.180571256278754E-15  0.231428836887934E-06
-0.129164170965817E-16 -0.515792429124683E-07
 0.873758903129129E-16 -0.248583721362263E-07
-0.618245917394981E-16  0.678465423142730E-08
 0.189696326115087E-16  0.290540658276028E-08
 0.189358240534342E-16 -0.920549145876190E-09
-0.341581145071395E-16 -0.343232000438697E-09
 0.288888308825923E-16  0.122507458157387E-09
-0.193777508898283E-16  0.424061430230865E-10
 0.133951719868557E-16 -0.166052527359861E-10
-0.149474411936969E-16 -0.533659175064403E-11
 0.174700409388540E-16  0.226195755512583E-11
-0.132374045939274E-16  0.688618771922146E-12
 0.806812860254996E-17 -0.311805662127525E-12
-0.626072903217584E-17 -0.902301643774736E-13
 0.342270090678207E-17  0.432352789095543E-13
 0.332403320480530E-18  0.120994455231858E-13
-0.105330029251089E-17 -0.622324254303565E-14
 0.526973711537492E-18 -0.154112562555236E-14
-0.239660845087599E-17  0.922761080870624E-15
 0.506455630361483E-17  0.108321961426669E-15
-0.536668763568184E-17 -0.382892773476834E-16
 0.233305363286976E-17 -0.105796109177957E-15
-0.274988441966862E-09  0.148060312190675E-03
 0.107512969833447E-10 -0.160831817086843E-03
-0.160889280367635E-11  0.725264963091881E-04
 0.379698393432690E-12 -0.201698403183121E-04
-0.964795752354820E-13  0.415253581113393E-05
 0.246759775485846E-13 -0.840176416656672E-06
-0.632085759245053E-14  0.229704033381968E-06
 0.157878407294971E-14 -0.696127485286767E-07
-0.350409933189523E-15  0.175192980898234E-07
 0.891374197594008E-16 -0.379810110825215E-08
-0.891667974236825E-17  0.958420442944037E-09
-0.280715410732967E-16 -0.289149041651305E-09
 0.536815938137909E-17  0.743219392686191E-10
 0.135678716427314E-16 -0.150699343141100E-10
-0.183867667376197E-18  0.369820794539170E-11
-0.453691312978556E-17 -0.127684809340251E-11
-0.355879724454339E-17  0.336903139934452E-12
 0.318603905981100E-17 -0.523652437601010E-13
-0.259959311732957E-17  0.118355236093486E-13
 0.718157205659584E-17 -0.631313984379364E-14
-0.658536681482818E-17  0.196341898360368E-14
 0.248266197196245E-17 -0.205208978065405E-15
-0.198078643882938E-17 -0.500156014694719E-16
 0.211798470661917E-18 -0.322753434221779E-16
 0.642749364057182E-17  0.420738205560156E-16
-0.102420242182574E-16 -0.104557747009071E-16
 0.686778448248876E-17  0.849980621910745E-16
-0.204156428385397E-17 -0.288330015245364E-16
 0.295622369659692E-19 -0.166838385554785E-15
 0.928555751812902E-18  0.856655241535109E-16
-0.215359557416333E-17  0.441185580906875E-16
 0.134940870559366E-17 -0.760017252582866E-16
