 0.459075654443522E+00  0.000000000000000E+00
 0.687681575941966E+00  0.122805357458939E-11
 0.891023930456183E-01  0.120425277588986E-11
-0.146311827425695E+00 -0.856957198788705E-12
-0.448474098819052E-01 -0.329880598131945E-12
 0.203655985941877E-01  0.195632946479059E-12
 0.972902175923121E-02  0.506700138050686E-13
-0.196255922066279E-02 -0.201172071423819E-13
-0.160016960598248E-02  0.999651592629868E-15
 0.887995288551771E-04 -0.106182717036324E-13
 0.221873566905860E-03  0.228894014289683E-14
 0.139095621925519E-04  0.670118584683251E-14
-0.266823959081864E-04 -0.681798249877155E-14
-0.488508265862793E-05  0.508143982079953E-14
 0.275316436480274E-05 -0.442985801882711E-14
 0.934846881057430E-06  0.423917593674592E-14
-0.227000105650944E-06 -0.360947633654784E-14
-0.142235885037048E-06  0.216536802143703E-14
 0.104672836565879E-07 -0.615702376182357E-15
 0.186211160985075E-07  0.371703532805108E-15
 0.100834061803404E-08 -0.150584767019875E-14
-0.213606717340206E-08  0.196422759916172E-14
-0.385145027090479E-09 -0.131324667581594E-14
 0.210770558558421E-09  0.147171703330697E-14
 0.725907355059174E-10 -0.191266320858066E-14
-0.164924589284889E-10  0.625929952738453E-15
-0.107111757614506E-10  0.818900582290746E-15
 0.603313894068785E-12 -0.771637447426789E-15
 0.137426734488771E-11  0.828499210656593E-15
 0.131194751243346E-12 -0.119183319383998E-14
-0.185782812744950E-12  0.583224339008062E-15
-0.623969192287133E-14  0.796541289499256E-17
 0.257737132116820E+00  0.118847697281208E-12
 0.430840996429817E+00  0.754939854461742E-12
 0.175282966858963E+00  0.788424721388348E-12
-0.149022701311813E-01 -0.648505520867648E-13
-0.374246436809351E-01 -0.229545877839676E-12
-0.636032904692098E-02 -0.336893639180541E-13
 0.449062359308400E-02  0.289910352632002E-13
 0.166836655532149E-02  0.126313424979589E-13
-0.373818349651401E-03  0.141449645319408E-14
-0.279795740168112E-03 -0.600625835326310E-14
 0.113212778989178E-04 -0.572329661193328E-15
 0.379805173143541E-04  0.237710723110971E-14
 0.349201864261530E-05 -0.115310866050845E-14
-0.437639651966723E-05  0.845516884613125E-15
-0.996388962834349E-06 -0.898821028055270E-15
 0.420564678713374E-06  0.900685608199745E-15
 0.176600347707263E-06 -0.806772141730338E-15
-0.297477899247858E-07  0.500886263321123E-15
-0.254339843016888E-07 -0.618515400122192E-16
 0.459455279649013E-09 -0.367256199014213E-16
 0.316255711636099E-08 -0.423355540604825E-15
 0.339460978966179E-09  0.578776897217762E-15
-0.341756554486487E-09 -0.189794799995115E-15
