 0.440000000000000E+01  0.100000000000000E+03  0.500000000000000E-01 -0.324416427083821E-12 -0.743098299397890E+00  0.156653912459700E-15
 0.460000000000000E+01  0.100000000000000E+03  0.500000000000000E-01 -0.105570397864456E-11 -0.742932944488151E+00  0.509523381075930E-16
 0.480000000000000E+01  0.100000000000000E+03  0.500000000000000E-01 -0.380716642358700E-12 -0.742778132024054E+00  0.115787054447716E-15
 0.500000000000000E+01  0.100000000000000E+03  0.500000000000000E-01 -0.151746715455823E-12 -0.742633065854269E+00  0.234418013557888E-15
 0.520000000000000E+01  0.100000000000000E+03  0.500000000000000E-01 -0.648316906835268E-12 -0.742497053575406E+00  0.601840020919413E-16
 0.540000000000000E+01  0.100000000000000E+03  0.500000000000000E-01 -0.108757100034628E-11 -0.742369334575930E+00  0.187005934373059E-16
 0.560000000000000E+01  0.100000000000000E+03  0.500000000000000E-01 -0.365215380356733E-12 -0.742249283900078E+00  0.829716459315218E-16
 0.580000000000000E+01  0.100000000000000E+03  0.500000000000000E-01 -0.141085091948358E-11 -0.742136324034036E+00  0.272211067061061E-15
 0.600000000000000E+01  0.100000000000000E+03  0.500000000000000E-01  0.686692311805837E-13 -0.742029982140540E+00  0.305001915199174E-15
 0.620000000000000E+01  0.100000000000000E+03  0.500000000000000E-01 -0.281001093313594E-12 -0.741929773532652E+00  0.235934837487827E-15
 0.640000000000000E+01  0.100000000000000E+03  0.500000000000000E-01 -0.696755958849805E-12 -0.741835240114887E+00  0.209867350017464E-15
 0.660000000000000E+01  0.100000000000000E+03  0.500000000000000E-01  0.483426572915368E-12 -0.741746020450814E+00  0.409204470400049E-16
 0.680000000000000E+01  0.100000000000000E+03  0.500000000000000E-01 -0.128409574193001E-11 -0.741661698420824E+00  0.411543281536284E-16
 0.700000000000000E+01  0.100000000000000E+03  0.500000000000000E-01  0.455492980362716E-12 -0.741581973115418E+00  0.582919376946731E-16
 0.720000000000000E+01  0.100000000000000E+03  0.500000000000000E-01 -0.319267885478866E-12 -0.741506563174423E+00  0.855491964636350E-17
 0.740000000000000E+01  0.100000000000000E+03  0.500000000000000E-01 -0.544651221034692E-12 -0.741435174501929E+00  0.527479217894468E-16
 0.760000000000000E+01  0.100000000000000E+03  0.500000000000000E-01  0.659769250850093E-13 -0.741367524151387E+00  0.883116093831618E-16
 0.780000000000000E+01  0.100000000000000E+03  0.500000000000000E-01 -0.106886420117377E-11 -0.741303416049862E+00  0.229366114510879E-15
 0.800000000000000E+01  0.100000000000000E+03  0.500000000000000E-01 -0.109945209246373E-11 -0.741234129760759E+00  0.447589130351059E-13
 0.820000000000000E+01  0.100000000000000E+03  0.500000000000000E-01 -0.221463574906247E-12 -0.741185059491272E+00  0.173456067329359E-15
 0.840000000000000E+01  0.100000000000000E+03  0.500000000000000E-01 -0.722101721460210E-12 -0.741130419594358E+00  0.630462816305802E-16
 0.860000000000000E+01  0.100000000000000E+03  0.500000000000000E-01 -0.961772164187286E-12 -0.741078571799533E+00  0.652889379037806E-16
 0.880000000000000E+01  0.100000000000000E+03  0.500000000000000E-01 -0.155863771249183E-11 -0.741029297138364E+00  0.120474740361955E-15
 0.900000000000000E+01  0.100000000000000E+03  0.500000000000000E-01  0.113590187270678E-11 -0.740982539059161E+00  0.180703748065663E-15
 0.920000000000000E+01  0.100000000000000E+03  0.500000000000000E-01 -0.139179535935522E-11 -0.740938181762978E+00  0.345317381284540E-16
 0.940000000000000E+01  0.100000000000000E+03  0.500000000000000E-01 -0.536647864671857E-12 -0.740896034839304E+00  0.218486227998846E-16
 0.960000000000000E+01  0.100000000000000E+03  0.500000000000000E-01  0.123779545419418E-11 -0.740856002280236E+00  0.489640760912467E-16
 0.980000000000000E+01  0.100000000000000E+03  0.500000000000000E-01 -0.916373745101579E-12 -0.740817998778162E+00  0.113100705989277E-16
 0.100000000000000E+02  0.100000000000000E+03  0.500000000000000E-01  0.205445200377524E-11 -0.740781871907676E+00  0.164806248122699E-15
 0.102000000000000E+02  0.100000000000000E+03  0.500000000000000E-01 -0.819825802052855E-12 -0.740747626502546E+00  0.331023879540071E-16
