 0.259843860054299E+00  0.000000000000000E+00
 0.487919081199868E+00 -0.258042866689884E-11
 0.271822567368105E+00 -0.220973588594256E-11
-0.121336411582175E+00  0.105138704451066E-11
-0.191630583732353E+00  0.599339325818848E-12
 0.138512830250489E+00 -0.308167782398514E-12
 0.460295874659834E-01 -0.587730430347136E-12
-0.146332514936109E+00  0.119326899664948E-11
 0.145331398758027E+00 -0.147095321929519E-11
-0.101132972904960E+00  0.149410254585756E-11
 0.571755587669639E-01 -0.134078751130654E-11
-0.279185605940370E-01  0.110484837437287E-11
 0.121683695625939E-01 -0.833930664276016E-12
-0.482999803321826E-02  0.570315226880616E-12
 0.176881470317427E-02 -0.369749231777232E-12
-0.602715442577176E-03  0.256376011316675E-12
 0.192059050458233E-03 -0.202822771187217E-12
-0.573477929850157E-04  0.166504997785895E-12
 0.160221538567406E-04 -0.128041083619672E-12
-0.416144998148605E-05  0.872015041060144E-13
 0.989338224751268E-06 -0.513917317469094E-13
-0.207550743270208E-06  0.296119774851316E-13
 0.345835950762664E-07 -0.214907530333906E-13
-0.250045527006718E-08  0.163468706840329E-13
-0.130824645114070E-08 -0.874077876063892E-14
 0.876319885712316E-09  0.251009398941223E-14
-0.355172416435749E-09 -0.985759122238655E-15
 0.111571217996582E-09  0.240502840353063E-14
-0.228021673808268E-10 -0.285190114175336E-14
-0.472072955050561E-11  0.103040576869006E-14
 0.115668316531857E-10  0.213818037870117E-14
-0.119286781863166E-10 -0.523057584344439E-14
 0.102598755907140E-10  0.698130753388507E-14
-0.807846175098585E-11 -0.663562093419108E-14
 0.588854836592478E-11  0.436568075952790E-14
-0.380188842207137E-11 -0.230707046929359E-14
 0.194510012073825E-11  0.195631921959998E-14
-0.251001534993048E-12 -0.173412945344363E-14
-0.136498927802041E-11 -0.550393269802928E-16
 0.278165746255628E-11  0.278429140903906E-14
-0.398535162831400E-11 -0.433512183189367E-14
 0.501432101805252E-11  0.310044939260698E-14
-0.583952442234908E-11 -0.884555570856255E-16
 0.657461760255701E-11 -0.204617225055465E-14
-0.724979368250887E-11  0.202781776636145E-14
 0.772977988121292E-11 -0.734472991470630E-15
-0.804182823035005E-11 -0.917775590946533E-16
 0.820225168027672E-11 -0.561984773657715E-15
-0.821822220337643E-11  0.176080840203145E-14
 0.825631985476639E-11 -0.189420385390007E-14
-0.831286823659332E-11  0.106068643972196E-14
 0.830430646864357E-11 -0.369850772210804E-15
-0.820581847503123E-11  0.505518759046619E-15
 0.799432554037168E-11 -0.126096564635855E-14
-0.771871689506191E-11  0.167050938600693E-14
 0.750690222499586E-11 -0.150876675351874E-14
-0.738687344523975E-11  0.126818497656718E-14
 0.727026826825963E-11 -0.110249383112881E-14
-0.712068422907876E-11  0.948537357244012E-15
 0.694856327850271E-11 -0.714345518922060E-15
-0.675469189361103E-11  0.543086988945164E-15
 0.658571798002457E-11 -0.638966652045425E-15
-0.651270891724838E-11  0.784169756717719E-15
 0.650324410852120E-11 -0.695975959391527E-15
-0.640553693952579E-11  0.468967026149733E-15
 0.613203122132598E-11 -0.354057485447104E-15
-0.573435498319149E-11  0.319895222522873E-15
 0.534526576612940E-11 -0.119691422555546E-15
-0.506161114426574E-11 -0.284334443809244E-15
 0.484790910649277E-11  0.596868789888291E-15
-0.467153759307438E-11 -0.540483818953506E-15
 0.454641280592721E-11  0.252175690631251E-15
-0.441950204356389E-11 -0.646464259289730E-16
 0.423170147488352E-11  0.666583436784739E-16
-0.398377998546779E-11 -0.159690541830432E-15
 0.369987950159740E-11  0.225541530176900E-15
-0.340451816400116E-11 -0.115500817403624E-15
 0.313191497370033E-11 -0.177346829255354E-15
-0.292231018485334E-11  0.375618700643288E-15
 0.282264159809554E-11 -0.332731931996468E-15
-0.277883766488740E-11  0.248443059559750E-15
 0.266445227766481E-11 -0.186600858166806E-15
-0.247795138866248E-11  0.108218252020866E-15
 0.227459410376442E-11 -0.131710295477295E-15
-0.202700257513331E-11  0.200291581331879E-15
 0.174711860677878E-11 -0.195209749202303E-15
-0.154209382576863E-11  0.168389603586728E-15
 0.145838446766735E-11 -0.139423348579325E-15
-0.142028645194735E-11  0.162120136673705E-15
 0.132725794815722E-11 -0.228740815889535E-15
-0.115562284270952E-11  0.136669636691343E-15
 0.968355547655667E-12  0.111383788072644E-15
-0.813796237424736E-12 -0.247024850111994E-15
 0.684815312985794E-12  0.202755408075726E-15
-0.560664522989561E-12 -0.140996395198690E-15
 0.436053496582646E-12  0.813734045165822E-16
-0.326959171815853E-12  0.451219424566190E-17
 0.211047023217133E-12  0.193569019231213E-16
-0.606808039019173E-13 -0.161063056454580E-15
-0.961581154061682E-13  0.218849400394472E-15
 0.236366768292772E-12 -0.902267263210616E-16
-0.343861981623086E-12 -0.125895201853300E-15
 0.411188108714942E-12  0.258739953113331E-15
-0.465702647650844E-12 -0.262792088081407E-15
 0.530451094771407E-12  0.228949484005079E-15
-0.591300087308806E-12 -0.205475065750125E-15
 0.633176604271723E-12  0.170028924829494E-15
