 0.465687965201283E+00  0.548777788885122E+00  0.182223118401269E-01  0.100000000000000E+01  0.100000000000000E-03 -0.239005135137795E+01  0.000000000000000E+00
 0.489708764767003E+00  0.517607700207411E+00  0.193196507625232E-01  0.100000000000000E+01  0.100000000000000E-03 -0.247810377430638E+01  0.000000000000000E+00
 0.513654650045336E+00  0.487291796018489E+00  0.205215849757926E-01  0.100000000000000E+01  0.100000000000000E-03 -0.256219951790203E+01  0.000000000000000E+00
 0.537521957861228E+00  0.457943385184530E+00  0.218367604457710E-01  0.100000000000000E+01  0.100000000000000E-03 -0.264245824554337E+01  0.000000000000000E+00
 0.561307037060186E+00  0.429652779688221E+00  0.232746079456452E-01  0.100000000000000E+01  0.100000000000000E-03 -0.271901231595054E+01  0.000000000000000E+00
 0.585006249066821E+00  0.402488959113612E+00  0.248454020254933E-01  0.100000000000000E+01  0.100000000000000E-03 -0.279200387453354E+01  0.000000000000000E+00
 0.608615968441472E+00  0.376501427819705E+00  0.265603242407588E-01  0.100000000000000E+01  0.100000000000000E-03 -0.286158218484141E+01  0.000000000000000E+00
 0.632132583434809E+00  0.351722180315466E+00  0.284315307923737E-01  0.100000000000000E+01  0.100000000000000E-03 -0.292790121892935E+01  0.000000000000000E+00
 0.655552496540354E+00  0.328167703256179E+00  0.304722247216194E-01  0.100000000000000E+01  0.100000000000000E-03 -0.299111751509905E+01  0.000000000000000E+00
 0.678872125044813E+00  0.305840955557445E+00  0.326967327896729E-01  0.100000000000000E+01  0.100000000000000E-03 -0.305138830286841E+01  0.000000000000000E+00
 0.702087901576155E+00  0.284733280681008E+00  0.351205871546964E-01  0.100000000000000E+01  0.100000000000000E-03 -0.310886988816056E+01  0.000000000000000E+00
 0.725196274649334E+00  0.264826216706077E+00  0.377606119378230E-01  0.100000000000000E+01  0.100000000000000E-03 -0.316371628645865E+01  0.000000000000000E+00
 0.748193709209586E+00  0.246093180062905E+00  0.406350147429679E-01  0.100000000000000E+01  0.100000000000000E-03 -0.321607808789242E+01  0.000000000000000E+00
 0.771076687173215E+00  0.228501007623838E+00  0.437634831635498E-01  0.100000000000000E+01  0.100000000000000E-03 -0.326610153571683E+01  0.000000000000000E+00
 0.793841707965774E+00  0.212011349189422E+00  0.471672862713848E-01  0.100000000000000E+01  0.100000000000000E-03 -0.331392779821268E+01  0.000000000000000E+00
 0.816485289057580E+00  0.196581908327072E+00  0.508693810386765E-01  0.100000000000000E+01  0.100000000000000E-03 -0.335969241348648E+01  0.000000000000000E+00
 0.839003966496458E+00  0.182167534128079E+00  0.548945235926022E-01  0.100000000000000E+01  0.100000000000000E-03 -0.340352488678830E+01  0.000000000000000E+00
 0.861394295437643E+00  0.168721169890401E+00  0.592693851429306E-01  0.100000000000000E+01  0.100000000000000E-03 -0.344554842063406E+01  0.000000000000000E+00
 0.883652850670773E+00  0.156194667170694E+00  0.640226723558476E-01  0.100000000000000E+01  0.100000000000000E-03 -0.348587975906755E+01  0.000000000000000E+00
 0.905776227143857E+00  0.144539475242767E+00  0.691852518711867E-01  0.100000000000000E+01  0.100000000000000E-03 -0.352462912870356E+01  0.000000000000000E+00
 0.927761040484179E+00  0.133707216907372E+00  0.747902785750727E-01  0.100000000000000E+01  0.100000000000000E-03 -0.356190026065559E+01  0.000000000000000E+00
 0.949603927516023E+00  0.123650161963224E+00  0.808733271451293E-01  0.100000000000000E+01  0.100000000000000E-03 -0.359779047898765E+01  0.000000000000000E+00
 0.971301546775167E+00  0.114321609598074E+00  0.874725262805300E-01  0.100000000000000E+01  0.100000000000000E-03 -0.363239084287742E+01  0.000000000000000E+00
 0.992850579020052E+00  0.105676190600453E+00  0.946286949139620E-01  0.100000000000000E+01  0.100000000000000E-03 -0.366578633118917E+01  0.000000000000000E+00
 0.101424772773955E+01  0.976700997185025E-01  0.102385479576874E+00  0.100000000000000E+01  0.100000000000000E-03 -0.369805605959587E+01  0.000000000000000E+00
 0.103548971965724E+01  0.902612677764674E-01  0.110789491953127E+00  0.100000000000000E+01  0.100000000000000E-03 -0.372927352173880E+01  0.000000000000000E+00
 0.105657330523217E+01  0.834094823612049E-01  0.119890445509480E+00  0.100000000000000E+01  0.100000000000000E-03 -0.375950684715369E+01  0.000000000000000E+00
 0.107749525915595E+01  0.770764650563395E-01  0.129741289934488E+00  0.100000000000000E+01  0.100000000000000E-03 -0.378881906982043E+01  0.000000000000000E+00
 0.109825238084614E+01  0.712259123650945E-01  0.140398341950909E+00  0.100000000000000E+01  0.100000000000000E-03 -0.381726840220486E+01  0.000000000000000E+00
 0.111884149493591E+01  0.658235066494626E-01  0.151921410891312E+00  0.100000000000000E+01  0.100000000000000E-03 -0.384490851055964E+01  0.000000000000000E+00
 0.113925945175971E+01  0.608369026406973E-01  0.164373917243289E+00  0.100000000000000E+01  0.100000000000000E-03 -0.387178878804088E+01  0.000000000000000E+00
 0.115950312783521E+01  0.562356943554130E-01  0.177823002180775E+00  0.100000000000000E+01  0.100000000000000E-03 -0.389795462288526E+01  0.000000000000000E+00
 0.117956942634104E+01  0.519913665894005E-01  0.192339625903173E+00  0.100000000000000E+01  0.100000000000000E-03 -0.392344765948635E+01  0.000000000000000E+00
 0.119945527759055E+01  0.480772345605035E-01  0.207998652406168E+00  0.100000000000000E+01  0.100000000000000E-03 -0.394830605071772E+01  0.000000000000000E+00
 0.121915763950142E+01  0.444683747327511E-01  0.224878918109750E+00  0.100000000000000E+01  0.100000000000000E-03 -0.397256470028161E+01  0.000000000000000E+00
 0.123867349806102E+01  0.411415493746938E-01  0.243063281572741E+00  0.100000000000000E+01  0.100000000000000E-03 -0.399625549422576E+01  0.000000000000000E+00
 0.125799986778748E+01  0.380751269825363E-01  0.262638651332316E+00  0.100000000000000E+01  0.100000000000000E-03 -0.401940752107329E+01  0.000000000000000E+00
 0.127713379218643E+01  0.352490003293265E-01  0.283695988725109E+00  0.100000000000000E+01  0.100000000000000E-03 -0.404204728026057E+01  0.000000000000000E+00
 0.129607234420321E+01  0.326445035808477E-01  0.306330282377672E+00  0.100000000000000E+01  0.100000000000000E-03 -0.406419887878175E+01  0.000000000000000E+00
 0.131481262667072E+01  0.302443296424464E-01  0.330640490902649E+00  0.100000000000000E+01  0.100000000000000E-03 -0.408588421610312E+01  0.000000000000000E+00
 0.133335177275256E+01  0.280324486642973E-01  0.356729450208044E+00  0.100000000000000E+01  0.100000000000000E-03 -0.410712315754023E+01  0.000000000000000E+00
 0.135168694638163E+01  0.259940284311955E-01  0.384703741725502E+00  0.100000000000000E+01  0.100000000000000E-03 -0.412793369639273E+01  0.000000000000000E+00
 0.136981534269398E+01  0.241153571927321E-01  0.414673517795284E+00  0.100000000000000E+01  0.100000000000000E-03 -0.414833210520831E+01  0.000000000000000E+00
 0.138773418845786E+01  0.223837693467992E-01  0.446752280416522E+00  0.100000000000000E+01  0.100000000000000E-03 -0.416833307660415E+01  0.000000000000000E+00
 0.140544074249798E+01  0.207875742702699E-01  0.481056609587289E+00  0.100000000000000E+01  0.100000000000000E-03 -0.418794985411353E+01  0.000000000000000E+00
 0.142293229611487E+01  0.193159884921868E-01  0.517705837526510E+00  0.100000000000000E+01  0.100000000000000E-03 -0.420719435355101E+01  0.000000000000000E+00
 0.144020617349920E+01  0.179590713240315E-01  0.556821665194833E+00  0.100000000000000E+01  0.100000000000000E-03 -0.422607727540345E+01  0.000000000000000E+00
 0.145725973214117E+01  0.167076639960527E-01  0.598527717720597E+00  0.100000000000000E+01  0.100000000000000E-03 -0.424460820875900E+01  0.000000000000000E+00
 0.147409036323473E+01  0.155533322959779E-01  0.642949035595800E+00  0.100000000000000E+01  0.100000000000000E-03 -0.426279572728358E+01  0.000000000000000E+00
 0.149069549207664E+01  0.144883126647248E-01  0.690211498841223E+00  0.100000000000000E+01  0.100000000000000E-03 -0.428064747774575E+01  0.000000000000000E+00
 0.150707257846039E+01  0.135054616712475E-01  0.740441181754604E+00  0.100000000000000E+01  0.100000000000000E-03 -0.429817026157793E+01  0.000000000000000E+00
 0.152321911706478E+01  0.125982087639067E-01  0.793763636355155E+00  0.100000000000000E+01  0.100000000000000E-03 -0.431537010994553E+01  0.000000000000000E+00
 0.153913263783714E+01  0.117605121774403E-01  0.850303103225601E+00  0.100000000000000E+01  0.100000000000000E-03 -0.433225235277661E+01  0.000000000000000E+00
 0.155481070637125E+01  0.109868178616294E-01  0.910181649131019E+00  0.100000000000000E+01  0.100000000000000E-03 -0.434882168218425E+01  0.000000000000000E+00
 0.157025092427971E+01  0.102720212891513E-01  0.973518231563772E+00  0.100000000000000E+01  0.100000000000000E-03 -0.436508221069175E+01  0.000000000000000E+00
 0.158545092956084E+01  0.961143199507674E-02  0.104042769122461E+01  0.100000000000000E+01  0.100000000000000E-03 -0.438103752464900E+01  0.000000000000000E+00
 0.160040839696003E+01  0.900074069831618E-02  0.111101967439977E+01  0.100000000000000E+01  0.100000000000000E-03 -0.439669073320554E+01  0.000000000000000E+00
 0.161512103832545E+01  0.843598885547182E-02  0.118539748822851E+01  0.100000000000000E+01  0.100000000000000E-03 -0.441204451318361E+01  0.000000000000000E+00
 0.162958660295805E+01  0.791354049951779E-02  0.126365689296837E+01  0.100000000000000E+01  0.100000000000000E-03 -0.442710115017279E+01  0.000000000000000E+00
 0.164380287795592E+01  0.743005621910512E-02  0.134588483654898E+01  0.100000000000000E+01  0.100000000000000E-03 -0.444186257614620E+01  0.000000000000000E+00
 0.165776768855277E+01  0.698246913872829E-02  0.143215813794793E+01  0.100000000000000E+01  0.100000000000000E-03 -0.445633040387796E+01  0.000000000000000E+00
 0.167147889845064E+01  0.656796276521681E-02  0.152254212721163E+01  0.100000000000000E+01  0.100000000000000E-03 -0.447050595842178E+01  0.000000000000000E+00
 0.168493441014672E+01  0.618395057179543E-02  0.161708925126428E+01  0.100000000000000E+01  0.100000000000000E-03 -0.448439030589171E+01  0.000000000000000E+00
 0.169813216525416E+01  0.582805719710055E-02  0.171583765598165E+01  0.100000000000000E+01  0.100000000000000E-03 -0.449798427976832E+01  0.000000000000000E+00
 0.171107014481703E+01  0.549810114289366E-02  0.181880975633289E+01  0.100000000000000E+01  0.100000000000000E-03 -0.451128850493672E+01  0.000000000000000E+00
 0.172374636961914E+01  0.519207886065372E-02  0.192601080769042E+01  0.100000000000000E+01  0.100000000000000E-03 -0.452430341964693E+01  0.000000000000000E+00
 0.173615890048680E+01  0.490815012365689E-02  0.203742749265162E+01  0.100000000000000E+01  0.100000000000000E-03 -0.453702929557231E+01  0.000000000000000E+00
 0.174830583858551E+01  0.464462458748928E-02  0.215302653888022E+01  0.100000000000000E+01  0.100000000000000E-03 -0.454946625612769E+01  0.000000000000000E+00
 0.176018532571038E+01  0.439994944812663E-02  0.227275338453211E+01  0.100000000000000E+01  0.100000000000000E-03 -0.456161429319606E+01  0.000000000000000E+00
 0.177179554457045E+01  0.417269811270711E-02  0.239653090875350E+01  0.100000000000000E+01  0.100000000000000E-03 -0.457347328240034E+01  0.000000000000000E+00
 0.178313471906669E+01  0.396155980388837E-02  0.252425824549834E+01  0.100000000000000E+01  0.100000000000000E-03 -0.458504299704586E+01  0.000000000000000E+00
 0.179420111456364E+01  0.376533002419424E-02  0.265580969948044E+01  0.100000000000000E+01  0.100000000000000E-03 -0.459632312084828E+01  0.000000000000000E+00
 0.180499303815485E+01  0.358290181200451E-02  0.279103378342521E+01  0.100000000000000E+01  0.100000000000000E-03 -0.460731325955267E+01  0.000000000000000E+00
 0.181550883892181E+01  0.341325772581511E-02  0.292975239589092E+01  0.100000000000000E+01  0.100000000000000E-03 -0.461801295153990E+01  0.000000000000000E+00
 0.182574690818650E+01  0.325546249809264E-02  0.307176015876667E+01  0.100000000000000E+01  0.100000000000000E-03 -0.462842167750885E+01  0.000000000000000E+00
 0.183570567975751E+01  0.310865630446747E-02  0.321682393310220E+01  0.100000000000000E+01  0.100000000000000E-03 -0.463853886931502E+01  0.000000000000000E+00
 0.184538363016961E+01  0.297204859815762E-02  0.336468253116690E+01  0.100000000000000E+01  0.100000000000000E-03 -0.464836391803930E+01  0.000000000000000E+00
 0.185477927891682E+01  0.284491246339894E-02  0.351504664155908E+01  0.100000000000000E+01  0.100000000000000E-03 -0.465789618135418E+01  0.000000000000000E+00
 0.186389118867887E+01  0.272657944528348E-02  0.366759898278346E+01  0.100000000000000E+01  0.100000000000000E-03 -0.466713499024895E+01  0.000000000000000E+00
 0.187271796554110E+01  0.261643481678828E-02  0.382199469898324E+01  0.100000000000000E+01  0.100000000000000E-03 -0.467607965516983E+01  0.000000000000000E+00
 0.188125825920769E+01  0.251391324692167E-02  0.397786200945684E+01  0.100000000000000E+01  0.100000000000000E-03 -0.468472947162616E+01  0.000000000000000E+00
 0.188951076320822E+01  0.241849483683588E-02  0.413480312121857E+01  0.100000000000000E+01  0.100000000000000E-03 -0.469308372530927E+01  0.000000000000000E+00
 0.189747421509754E+01  0.232970149346418E-02  0.429239541119509E+01  0.100000000000000E+01  0.100000000000000E-03 -0.470114169676633E+01  0.000000000000000E+00
 0.190514739664889E+01  0.224709361275164E-02  0.445019288170851E+01  0.100000000000000E+01  0.100000000000000E-03 -0.470890266566791E+01  0.000000000000000E+00
 0.191252913404026E+01  0.217026704687144E-02  0.460772788971548E+01  0.100000000000000E+01  0.100000000000000E-03 -0.471636591470435E+01  0.000000000000000E+00
 0.191961829803394E+01  0.209885033196671E-02  0.476451314688532E+01  0.100000000000000E+01  0.100000000000000E-03 -0.472353073314285E+01  0.000000000000000E+00
 0.192641380414931E+01  0.203250215494146E-02  0.492004398405570E+01  0.100000000000000E+01  0.100000000000000E-03 -0.473039642007437E+01  0.000000000000000E+00
 0.193291461282872E+01  0.197090903965603E-02  0.507380086995047E+01  0.100000000000000E+01  0.100000000000000E-03 -0.473696228737689E+01  0.000000000000000E+00
 0.193911972959649E+01  0.191378323457155E-02  0.522525217033724E+01  0.100000000000000E+01  0.100000000000000E-03 -0.474322766241868E+01  0.000000000000000E+00
 0.194502820521109E+01  0.186086078544671E-02  0.537385713010200E+01  0.100000000000000E+01  0.100000000000000E-03 -0.474919189052377E+01  0.000000000000000E+00
 0.195063913581032E+01  0.181189977812625E-02  0.551906905708734E+01  0.100000000000000E+01  0.100000000000000E-03 -0.475485433721899E+01  0.000000000000000E+00
 0.195595166304960E+01  0.176667873778531E-02  0.566033868304538E+01  0.100000000000000E+01  0.100000000000000E-03 -0.476021439028071E+01  0.000000000000000E+00
 0.196096497423325E+01  0.172499517221474E-02  0.579711767376188E+01  0.100000000000000E+01  0.100000000000000E-03 -0.476527146159746E+01  0.000000000000000E+00
 0.196567830243885E+01  0.168666424785837E-02  0.592886225738018E+01  0.100000000000000E+01  0.100000000000000E-03 -0.477002498886296E+01  0.000000000000000E+00
 0.197009092663453E+01  0.165151758835225E-02  0.605503693725549E+01  0.100000000000000E+01  0.100000000000000E-03 -0.477447443711296E+01  0.000000000000000E+00
 0.197420217178929E+01  0.161940218627493E-02  0.617511825336161E+01  0.100000000000000E+01  0.100000000000000E-03 -0.477861930011781E+01  0.000000000000000E+00
 0.197801140897626E+01  0.159017941970389E-02  0.628859855440850E+01  0.100000000000000E+01  0.100000000000000E-03 -0.478245910164144E+01  0.000000000000000E+00
 0.198151805546892E+01  0.156372416599367E-02  0.639498974145831E+01  0.100000000000000E+01  0.100000000000000E-03 -0.478599339657654E+01  0.000000000000000E+00
 0.198472157483021E+01  0.153992400595067E-02  0.649382694299028E+01  0.100000000000000E+01  0.100000000000000E-03 -0.478922177196454E+01  0.000000000000000E+00
 0.198762147699463E+01  0.151867851228520E-02  0.658467208109287E+01  0.100000000000000E+01  0.100000000000000E-03 -0.479214384790815E+01  0.000000000000000E+00
 0.199021731834321E+01  0.149989861687786E-02  0.666711728877761E+01  0.100000000000000E+01  0.100000000000000E-03 -0.479475927838338E+01  0.000000000000000E+00
 0.199250870177134E+01  0.148350605200970E-02  0.674078813932243E+01  0.100000000000000E+01  0.100000000000000E-03 -0.479706775195710E+01  0.000000000000000E+00
 0.199449527674955E+01  0.146943286127891E-02  0.680534665006512E+01  0.100000000000000E+01  0.100000000000000E-03 -0.479906899241552E+01  0.000000000000000E+00
 0.199617673937710E+01  0.145762097646582E-02  0.686049402516572E+01  0.100000000000000E+01  0.100000000000000E-03 -0.480076275930830E+01  0.000000000000000E+00
 0.199755283242852E+01  0.144802185711603E-02  0.690597310451973E+01  0.100000000000000E+01  0.100000000000000E-03 -0.480214884841223E+01  0.000000000000000E+00
 0.199862334539291E+01  0.144059619009378E-02  0.694157048919379E+01  0.100000000000000E+01  0.100000000000000E-03 -0.480322709211800E+01  0.000000000000000E+00
 0.199938811450617E+01  0.143531364681752E-02  0.696711831743028E+01  0.100000000000000E+01  0.100000000000000E-03 -0.480399735974288E+01  0.000000000000000E+00
 0.199984702277603E+01  0.143215269633031E-02  0.698249566936795E+01  0.100000000000000E+01  0.100000000000000E-03 -0.480445955777152E+01  0.000000000000000E+00
 0.200000000000000E+01  0.143110047278402E-02  0.698762958309022E+01  0.100000000000000E+01  0.100000000000000E-03 -0.480461363002674E+01  0.000000000000000E+00
 0.000000000000000E+00  0.100000000000000E+01  0.100000000000000E-01  0.100000000000000E+01  0.100000000000000E-03  0.000000000000000E+00  0.000000000000000E+00
 0.247363193267258E-01  0.998929909806302E+00  0.100107123651339E-01  0.100000000000000E+01  0.100000000000000E-03 -0.865550533848057E-01  0.000000000000000E+00
 0.494688545599899E-01  0.995728785485511E+00  0.100428953604310E-01  0.100000000000000E+01  0.100000000000000E-03 -0.172964727586505E+00  0.000000000000000E+00
 0.741938221852102E-01  0.990423901290723E+00  0.100966868701048E-01  0.100000000000000E+01  0.100000000000000E-03 -0.259084893997879E+00  0.000000000000000E+00
 0.989074398454781E-01  0.983060170930610E+00  0.101723173165825E-01  0.100000000000000E+01  0.100000000000000E-03 -0.344773902304617E+00  0.000000000000000E+00
 0.123605926920168E+00  0.973699349925971E+00  0.102701105847100E-01  0.100000000000000E+01  0.100000000000000E-03 -0.429893763191377E+00  0.000000000000000E+00
 0.148285505103292E+00  0.962418952929760E+00  0.103904853178113E-01  0.100000000000000E+01  0.100000000000000E-03 -0.514311265265359E+00  0.000000000000000E+00
 0.172942398981491E+00  0.949310918146289E+00  0.105339565877183E-01  0.100000000000000E+01  0.100000000000000E-03 -0.597899007416000E+00  0.000000000000000E+00
 0.197572836611588E+00  0.934480057611368E+00  0.107011379414143E-01  0.100000000000000E+01  0.100000000000000E-03 -0.680536330338732E+00  0.000000000000000E+00
 0.222173050097609E+00  0.918042337032569E+00  0.108927438273963E-01  0.100000000000000E+01  0.100000000000000E-03 -0.762110133867413E+00  0.000000000000000E+00
 0.246739276167186E+00  0.900123031990926E+00  0.111095924052533E-01  0.100000000000000E+01  0.100000000000000E-03 -0.842515569958407E+00  0.000000000000000E+00
 0.271267756747251E+00  0.880854808532197E+00  0.113526087422550E-01  0.100000000000000E+01  0.100000000000000E-03 -0.921656604517141E+00  0.000000000000000E+00
 0.295754739538938E+00  0.860375775589217E+00  0.116228284009410E-01  0.100000000000000E+01  0.100000000000000E-03 -0.999446444624252E+00  0.000000000000000E+00
 0.320196478591595E+00  0.838827554429804E+00  0.119214014217708E-01  0.100000000000000E+01  0.100000000000000E-03 -0.107580783097947E+01  0.000000000000000E+00
 0.344589234875833E+00  0.816353406643946E+00  0.122495967048270E-01  0.100000000000000E+01  0.100000000000000E-03 -0.115067319842764E+01  0.000000000000000E+00
 0.368929276855512E+00  0.793096457349951E+00  0.126088067943387E-01  0.100000000000000E+01  0.100000000000000E-03 -0.122398471017159E+01  0.000000000000000E+00
 0.393212881058577E+00  0.769198044623698E+00  0.130005530693882E-01  0.100000000000000E+01  0.100000000000000E-03 -0.129569417363997E+01  0.000000000000000E+00
 0.417436332646670E+00  0.744796219959021E+00  0.134264913435654E-01  0.100000000000000E+01  0.100000000000000E-03 -0.136576284791870E+01  0.000000000000000E+00
 0.441595925983412E+00  0.720024418161508E+00  0.138884178755128E-01  0.100000000000000E+01  0.100000000000000E-03 -0.143416115414554E+01  0.000000000000000E+00
 0.465687965201283E+00  0.695010308746239E+00  0.143882757912461E-01  0.100000000000000E+01  0.100000000000000E-03 -0.150086830130645E+01  0.000000000000000E+00
 0.489708764767003E+00  0.669874834896531E+00  0.149281619178075E-01  0.100000000000000E+01  0.100000000000000E-03 -0.156587184047405E+01  0.000000000000000E+00
 0.513654650045336E+00  0.644731440542177E+00  0.155103340261965E-01  0.100000000000000E+01  0.100000000000000E-03 -0.162916716072344E+01  0.000000000000000E+00
 0.537521957861228E+00  0.619685481277176E+00  0.161372184795905E-01  0.100000000000000E+01  0.100000000000000E-03 -0.169075693979164E+01  0.000000000000000E+00
 0.561307037060186E+00  0.594833810752365E+00  0.168114182805979E-01  0.100000000000000E+01  0.100000000000000E-03 -0.175065056206520E+01  0.000000000000000E+00
 0.585006249066821E+00  0.570264530893190E+00  0.175357215086431E-01  0.100000000000000E+01  0.100000000000000E-03 -0.180886351574147E+01  0.000000000000000E+00
 0.608615968441472E+00  0.546056891810409E+00  0.183131101355498E-01  0.100000000000000E+01  0.100000000000000E-03 -0.186541678007052E+01  0.000000000000000E+00
 0.632132583434809E+00  0.522281325559187E+00  0.191467692039216E-01  0.100000000000000E+01  0.100000000000000E-03 -0.192033621250208E+01  0.000000000000000E+00
 0.655552496540354E+00  0.498999596900300E+00  0.200400963490117E-01  0.100000000000000E+01  0.100000000000000E-03 -0.197365194438894E+01  0.000000000000000E+00
 0.678872125044813E+00  0.476265053846412E+00  0.209967116403733E-01  0.100000000000000E+01  0.100000000000000E-03 -0.202539779268090E+01  0.000000000000000E+00
 0.702087901576155E+00  0.454122960945528E+00  0.220204677146891E-01  0.100000000000000E+01  0.100000000000000E-03 -0.207561069382487E+01  0.000000000000000E+00
 0.725196274649334E+00  0.432610898865893E+00  0.231154601657411E-01  0.100000000000000E+01  0.100000000000000E-03 -0.212433016489949E+01  0.000000000000000E+00
 0.748193709209586E+00  0.411759214805501E+00  0.242860381515046E-01  0.100000000000000E+01  0.100000000000000E-03 -0.217159779588593E+01  0.000000000000000E+00
 0.771076687173215E+00  0.391591509463105E+00  0.255368151717860E-01  0.100000000000000E+01  0.100000000000000E-03 -0.221745677593048E+01  0.000000000000000E+00
 0.793841707965774E+00  0.372125147692322E+00  0.268726799626779E-01  0.100000000000000E+01  0.100000000000000E-03 -0.226195145550313E+01  0.000000000000000E+00
 0.816485289057580E+00  0.353371781441912E+00  0.282988074463547E-01  0.100000000000000E+01  0.100000000000000E-03 -0.230512694550976E+01  0.000000000000000E+00
 0.839003966496458E+00  0.335337875100698E+00  0.298206696663689E-01  0.100000000000000E+01  0.100000000000000E-03 -0.234702875367668E+01  0.000000000000000E+00
 0.861394295437643E+00  0.318025224863208E+00  0.314440466296386E-01  0.100000000000000E+01  0.100000000000000E-03 -0.238770245789569E+01  0.000000000000000E+00
 0.883652850670773E+00  0.301431465171358E+00  0.331750369667453E-01  0.100000000000000E+01  0.100000000000000E-03 -0.242719341569244E+01  0.000000000000000E+00
 0.905776227143857E+00  0.285550556638214E+00  0.350200683120004E-01  0.100000000000000E+01  0.100000000000000E-03 -0.246554650855460E+01  0.000000000000000E+00
 0.927761040484179E+00  0.270373251100898E+00  0.369859072940178E-01  0.100000000000000E+01  0.100000000000000E-03 -0.250280591952219E+01  0.000000000000000E+00
 0.949603927516023E+00  0.255887530568188E+00  0.390796690162877E-01  0.100000000000000E+01  0.100000000000000E-03 -0.253901494219130E+01  0.000000000000000E+00
 0.971301546775167E+00  0.242079017817892E+00  0.413088258955291E-01  0.100000000000000E+01  0.100000000000000E-03 -0.257421581910608E+01  0.000000000000000E+00
 0.992850579020052E+00  0.228931357258832E+00  0.436812157134677E-01  0.100000000000000E+01  0.100000000000000E-03 -0.260844960740135E+01  0.000000000000000E+00
 0.101424772773955E+01  0.216426565405599E+00  0.462050487252305E-01  0.100000000000000E+01  0.100000000000000E-03 -0.264175606950219E+01  0.000000000000000E+00
 0.103548971965724E+01  0.204545350927586E+00  0.488889136548513E-01  0.100000000000000E+01  0.100000000000000E-03 -0.267417358667658E+01  0.000000000000000E+00
 0.105657330523217E+01  0.193267404735876E+00  0.517417823955687E-01  0.100000000000000E+01  0.100000000000000E-03 -0.270573909326600E+01  0.000000000000000E+00
 0.107749525915595E+01  0.182571660972392E+00  0.547730132197910E-01  0.100000000000000E+01  0.100000000000000E-03 -0.273648802947792E+01  0.000000000000000E+00
 0.109825238084614E+01  0.172436530076015E+00  0.579923522909658E-01  0.100000000000000E+01  0.100000000000000E-03 -0.276645431070748E+01  0.000000000000000E+00
 0.111884149493591E+01  0.162840105331202E+00  0.614099332572948E-01  0.100000000000000E+01  0.100000000000000E-03 -0.279567031145692E+01  0.000000000000000E+00
